job_id,title,required_skills,min_experience,level,salary_range,location
10824,RF Optimization Engineer,"Thành thạo HTML5, CSS3 và responsive design,Có certificate chuyên môn là một lợi thế,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Hiểu biết về Security best practices,Kinh nghiệm với Docker và container orchestration,Có khả năng review code và mentor junior developers,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm sử dụng Git và quy trình Git Flow",5,Phó giám đốc,29000000,Hà Nội
10326,Content Strategist,"Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết về accessibility standards (WCAG),Kỹ năng time management và priority setting tốt,Hiểu biết về Security best practices,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có khả năng review code và mentor junior developers,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm sử dụng Git và quy trình Git Flow",0,Chuyên viên,28000000,Hà Nội
10297,Manual Tester,"Có passion cho coding và công nghệ mới,Hiểu biết về CI/CD pipelines và DevOps practices,Có khả năng học hỏi công nghệ mới nhanh chóng,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết về Security best practices,Hiểu biết về accessibility standards (WCAG)",0,Trưởng nhóm,33000000,Hà Nội
10371,Solution Architect,"Có kinh nghiệm làm việc với SQL và NoSQL databases,Thành thạo TypeScript cho frontend development,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với Docker và container orchestration,Hiểu biết về RESTful API design và GraphQL,Kỹ năng phân tích và thiết kế hệ thống tốt,Có certificate chuyên môn là một lợi thế",1,Quản lý,23000000,Hà Nội
10372,Solution Architect,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng review code và mentor junior developers,Kinh nghiệm với Spring Boot hoặc Django framework,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với automated testing và TDD,Kinh nghiệm với Docker và container orchestration,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit)",5,Chuyên viên,16000000,Hà Nội
9947,Product Owner,"Kỹ năng communication và presentation tốt,Hiểu biết về data structures và algorithms,Hiểu biết về RESTful API design và GraphQL,Thành thạo HTML5, CSS3 và responsive design,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với serverless architecture,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Có certificate chuyên môn là một lợi thế,Có khả năng review code và mentor junior developers,Có portfolio hoặc Github projects để tham khảo",5,Phó giám đốc,29000000,Hà Nội
10191,Chuyên viên Tuân thủ,"Kinh nghiệm optimize performance cho web và mobile,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Khả năng làm việc độc lập và teamwork hiệu quả,Hiểu biết về Security best practices,Có khả năng học hỏi công nghệ mới nhanh chóng",3,Giám sát,20000000,Hà Nội
10600,QA Engineer,"Thành thạo HTML5, CSS3 và responsive design,Khả năng làm việc độc lập và teamwork hiệu quả,Kỹ năng debugging và problem-solving tốt,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Có passion cho coding và công nghệ mới,Có portfolio hoặc Github projects để tham khảo,Có khả năng học hỏi công nghệ mới nhanh chóng",2,Quản lý,25000000,Hà Nội
10712,Chuyên viên Pháp chế,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về Security best practices,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về RESTful API design và GraphQL,Có khả năng review code và mentor junior developers,Kinh nghiệm với serverless architecture,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về CI/CD pipelines và DevOps practices",0,Chuyên viên,25000000,Hà Nội
10752,Risk & Compliance Specialist,"Kinh nghiệm với Spring Boot hoặc Django framework,Kỹ năng communication và presentation tốt,Thành thạo HTML5, CSS3 và responsive design,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm optimize performance cho web và mobile,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm làm việc trong dự án quốc tế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",5,Quản lý,17000000,Hà Nội
10164,Supply Chain Coordinator,"Có khả năng review code và mentor junior developers,Có certificate chuyên môn là một lợi thế,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về CI/CD pipelines và DevOps practices,Hiểu biết về data structures và algorithms",0,Chuyên viên,19000000,Hà Nội
10431,Product Manager,"Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với automated testing và TDD,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với message queues (RabbitMQ, Kafka),Hiểu biết về CI/CD pipelines và DevOps practices,Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết về microservices architecture,Kỹ năng communication và presentation tốt,Có passion cho coding và công nghệ mới",1,Phó giám đốc,12000000,Hà Nội
10309,Operations Specialist,"Có passion cho coding và công nghệ mới,Có khả năng review code và mentor junior developers,Kinh nghiệm với Spring Boot hoặc Django framework,Hiểu biết về CI/CD pipelines và DevOps practices,Thành thạo HTML5, CSS3 và responsive design,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Docker và container orchestration,Khả năng làm việc độc lập và teamwork hiệu quả,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có portfolio hoặc Github projects để tham khảo",5,Chuyên viên,37000000,Hà Nội
10255,Cybersecurity Analyst,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với Agile/Scrum methodology,Kỹ năng debugging và problem-solving tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kỹ năng communication và presentation tốt",5,Quản lý,18000000,Hà Nội
10491,Chuyên viên Kế toán,"Hiểu biết về Security best practices,Thành thạo HTML5, CSS3 và responsive design,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với Docker và container orchestration,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về microservices architecture,Hiểu biết về RESTful API design và GraphQL",5,Giám sát,39000000,Hà Nội
10149,Digital Banking Specialist,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng time management và priority setting tốt,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm optimize performance cho web và mobile,Thành thạo TypeScript cho frontend development,Hiểu biết về accessibility standards (WCAG)",3,Trưởng nhóm,22000000,Hà Nội
10068,AWS Engineer,"Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm sử dụng Git và quy trình Git Flow,Có khả năng học hỏi công nghệ mới nhanh chóng",0,Phó giám đốc,14000000,Hà Nội
10023,SEO Specialist,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo TypeScript cho frontend development,Hiểu biết về Security best practices,Có certificate chuyên môn là một lợi thế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",2,Trưởng nhóm,22000000,Hà Nội
10702,Chuyên viên Tín dụng,"Hiểu biết về Security best practices,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Có passion cho coding và công nghệ mới,Kinh nghiệm với serverless architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với Agile/Scrum methodology,Có khả năng review code và mentor junior developers,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng phân tích và thiết kế hệ thống tốt",5,Chuyên viên,34000000,Hà Nội
10666,Network Engineer,"Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về accessibility standards (WCAG),Kỹ năng communication và presentation tốt,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với Spring Boot hoặc Django framework,Có portfolio hoặc Github projects để tham khảo",5,Trưởng nhóm,7000000,Hà Nội
10505,Chuyên viên Tín dụng,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kỹ năng communication và presentation tốt,Có certificate chuyên môn là một lợi thế,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Có portfolio hoặc Github projects để tham khảo,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về data structures và algorithms",3,Chuyên viên,13000000,Hà Nội
10810,Trưởng phòng Rủi ro,"Thành thạo HTML5, CSS3 và responsive design,Khả năng làm việc độc lập và teamwork hiệu quả,Kỹ năng time management và priority setting tốt,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với state management (Redux, MobX),Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về data structures và algorithms,Hiểu biết sâu về OOP và Design Patterns,Có certificate chuyên môn là một lợi thế",2,Quản lý,23000000,Hà Nội
10187,Trưởng phòng Tín dụng,"Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm làm việc trong dự án quốc tế,Có portfolio hoặc Github projects để tham khảo,Kỹ năng debugging và problem-solving tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về data structures và algorithms,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với Agile/Scrum methodology",2,Quản lý,18000000,Hà Nội
10211,Chuyên viên Phát triển Sản phẩm,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng communication và presentation tốt,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về CI/CD pipelines và DevOps practices,Hiểu biết về data structures và algorithms,Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về microservices architecture,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Có khả năng review code và mentor junior developers",5,Phó giám đốc,21000000,Hà Nội
10487,Chuyên viên Kiểm toán Nội bộ,"Hiểu biết về accessibility standards (WCAG),Thành thạo TypeScript cho frontend development,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm làm việc trong môi trường startup là lợi thế",1,Quản lý,26000000,Hà Nội
10380,Penetration Tester,"Kinh nghiệm optimize performance cho web và mobile,Thành thạo TypeScript cho frontend development,Kinh nghiệm với Docker và container orchestration,Hiểu biết về Security best practices,Có portfolio hoặc Github projects để tham khảo,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",2,Giám sát,11000000,Hà Nội
10286,Scrum Master,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về data structures và algorithms,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng time management và priority setting tốt,Kinh nghiệm với serverless architecture,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về Security best practices,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit)",0,Phó giám đốc,20000000,Hà Nội
